update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
156,151,244,775,1692,0.305823,245,97,112,210,256,49,31,19,0,0
157,151,227,780,1693,0.312062,226,99,112,210,261,49,31,19,0,0
158,150,221,785,1695,0.314633,219,99,115,211,262,49,32,19,0,0
159,150,204,790,1695,0.319604,204,99,116,211,264,49,32,19,0,0
160,147,198,794,1698,0.321508,198,99,118,212,265,49,32,19,0,0
161,146,181,798,1699,0.327188,182,99,118,212,268,49,32,19,0,0
162,146,168,802,1699,0.332081,169,99,119,213,269,50,32,19,0,0
163,146,154,806,1699,0.336521,156,99,121,213,270,50,32,19,0,0
164,146,140,809,1699,0.341133,143,99,122,213,271,50,32,19,0,0
165,145,129,812,1700,0.345862,131,99,124,213,271,51,33,19,0,0
166,144,117,815,1701,0.350406,121,98,124,213,272,51,33,20,0,0
167,142,112,818,1703,0.35161,118,99,123,213,273,51,33,20,0,0
168,141,105,821,1704,0.354073,113,99,121,214,274,52,33,20,0,0
169,141,94,824,1704,0.357942,103,100,122,214,273,52,33,21,0,0
170,139,93,826,1706,0.358453,102,100,122,215,274,52,33,21,0,0
171,137,87,828,1708,0.360969,97,100,121,215,275,52,34,21,0,0
172,137,79,830,1708,0.363594,91,100,120,215,276,52,34,21,0,0
173,137,73,832,1708,0.366145,85,100,120,216,277,52,34,21,0,0
174,137,69,834,1708,0.367203,82,100,121,216,277,52,34,21,0,0
175,137,59,836,1708,0.370698,73,100,122,216,277,52,34,21,0,0
176,136,55,838,1709,0.372007,70,100,121,218,277,52,34,21,0,0
177,134,55,841,1711,0.371692,71,100,122,218,278,52,34,21,0,0
178,133,53,843,1712,0.372307,70,100,122,218,278,53,34,21,0,0
179,132,51,845,1713,0.373211,68,100,122,219,279,53,34,21,0,0
180,132,48,846,1713,0.374305,65,100,123,219,279,53,34,21,0,0
181,132,40,847,1713,0.377329,58,100,123,219,278,54,34,21,0,0
182,132,34,848,1713,0.380144,53,99,123,219,278,54,34,22,0,0
183,132,29,849,1713,0.38212,48,99,124,219,278,54,34,22,0,0
184,131,31,850,1714,0.38122,50,99,124,220,278,54,34,22,0,0
185,131,30,851,1714,0.381495,49,99,125,220,278,54,34,22,0,0
186,131,27,852,1714,0.38272,46,99,125,221,278,54,34,22,0,0
